unique_id,ds,LGBMRegressor,LGBMRegressor-lo-90,LGBMRegressor-lo-80,LGBMRegressor-hi-80,LGBMRegressor-hi-90,LGBMRegressor/MinTrace_method-mint_shrink,LGBMRegressor/MinTrace_method-mint_shrink-lo-90,LGBMRegressor/MinTrace_method-mint_shrink-lo-80,LGBMRegressor/MinTrace_method-mint_shrink-hi-80,LGBMRegressor/MinTrace_method-mint_shrink-hi-90,LGBMRegressor/MinTrace_method-ols,LGBMRegressor/MinTrace_method-ols-lo-90,LGBMRegressor/MinTrace_method-ols-lo-80,LGBMRegressor/MinTrace_method-ols-hi-80,LGBMRegressor/MinTrace_method-ols-hi-90
total,2025-05-29 02:00:00,5.517862446787621,0.9317165702137518,1.0762702864602365,9.959454607115006,10.10400832336149,0.0,0.0,0.0,0.0,0.0,8.270777810677895,1.1792102855369329,2.763206204152211,12.83795399445251,14.471743639211326
total,2025-05-29 03:00:00,5.517862446787621,1.913535114378771,1.9176335214859246,9.118091372089317,9.122189779196471,0.0,0.0,0.0,0.0,0.0,8.259024303170394,2.1600168981657206,3.0417408146991978,13.959900099336238,14.614865262276243
total,2025-05-29 04:00:00,8.702745604230994,5.029372898389571,5.05648642997425,12.349004778487739,12.376118310072417,0.0,0.0,0.0,0.0,0.0,11.449869813711121,4.622943604765267,5.80055993558642,17.523844292508556,20.020724602971818
total,2025-05-29 05:00:00,7.597483525745312,0.0,0.6395660840566109,14.555400967434013,14.98573193907426,0.0,0.0,0.0,0.0,0.0,10.215043911464923,1.1784857336232746,3.312815938374039,16.721167690687,19.370050161417396
total,2025-05-29 06:00:00,5.211314204169983,1.11760203576829,1.2848287215397245,9.137799686800241,9.305026372571675,0.0,0.0,0.0,0.0,0.0,7.958543171193371,1.2542733480143125,2.3464857835063047,13.754812318493803,14.950398216773353
total,2025-05-29 07:00:00,9.82478069046009,0.0,0.0,25.146040328763966,26.141802474733712,0.0,0.0,0.0,1.7369142926874657,4.448333195373647,12.226136775261452,0.0,1.3291604918788018,24.32333074956086,27.034749652247037
total,2025-05-29 08:00:00,39.180380693470916,4.142333032105151,14.609962573075773,63.750798813866055,74.21842835483667,20.83887877860798,0.0,0.0,57.23968949732924,69.15464059189918,42.75629944269161,0.0,1.9479449975827159,79.15711016141289,91.07206125598283
total,2025-05-29 09:00:00,86.144033547197,32.102826982445976,43.80967964377147,128.47838745062253,140.18524011194802,69.36042027962446,2.7914497425070603,18.981332059992486,126.29433052556666,134.5072352785069,86.53491235034414,19.965941813226753,36.15582413071218,143.46882259628637,151.6817273492266
total,2025-05-29 10:00:00,117.66743336120874,68.756328905185,76.74918747956535,158.5856792428521,166.57853781723247,96.25609231773691,31.30734215782346,43.37714070612291,145.29148364739322,164.0718100357286,114.2388422936418,49.290092133728315,61.35989068202777,163.27423362329807,182.0545600116334
total,2025-05-29 11:00:00,155.87769651841396,46.36834225705335,59.86421241003134,251.89118062679657,265.38705077977454,139.59078030550108,25.63483269067648,52.50145620202493,222.14366576622575,241.36853738886134,163.6829953349461,49.72704772012143,76.59367123146987,246.23588079567068,265.4607524183063
total,2025-05-29 12:00:00,224.7594269762352,82.01647910462788,112.76331349089884,336.75554046157157,367.50237484784253,210.08705582761777,104.97154779418292,139.95769537600987,293.2612344022629,316.95609249585675,232.37983618777668,127.26432815434183,162.2504757361688,315.5540147624218,339.2488728560156
total,2025-05-29 13:00:00,223.6062062705778,93.96018249151638,99.6924809380643,347.51993160309127,353.2522300496392,218.50485676612402,164.09010603774686,175.58182397734151,266.1064012987464,284.08003882893604,233.6116607313763,179.19691000299915,190.6886279425938,281.2132052639987,299.18684279418835
total,2025-05-29 14:00:00,240.1560944133164,170.0213273250172,174.0783127191305,306.2338761075023,310.2908615016156,247.3228498167234,178.03568326083644,187.9407334547343,293.7300678150156,303.5593546988413,246.0133809833969,176.7262144275099,186.63126462140772,292.420598981689,302.24988586551467
total,2025-05-29 15:00:00,237.54344283252047,153.6278388215245,159.9418713519377,315.1450143131033,321.45904684351643,233.8193926363787,163.46726122672075,178.9667887275685,288.6968448230375,307.30909385682094,237.06716538008877,166.71503397043082,182.2145614712786,291.94461756674764,310.55686660053107
total,2025-05-29 16:00:00,232.64942799802205,107.91198161119216,132.6546873109552,332.64416868508886,357.3868743848519,240.50566148281953,174.41787497922826,187.80057175988202,304.9069904537096,314.80134578017766,237.99193334256515,171.90414683897384,185.28684361962763,302.39326231345524,312.28761763992327
total,2025-05-29 17:00:00,194.7199691845949,160.43533845203697,165.2251903644683,224.2147480047215,229.00459991715283,186.32668514323564,97.51878180270273,120.09884289338434,254.86409886341846,272.9991811036057,199.54078976748252,110.73288642694965,133.31294751763124,268.07820348766535,286.21328572785256
total,2025-05-29 18:00:00,196.19547960238677,116.26686844090622,122.35328319911022,270.03767600566334,276.1240907638673,181.53376541670917,107.99364179426048,126.24424412156347,243.0369385710647,257.4103256231396,194.9412456173651,121.40112199491637,139.65172432221937,256.4444187717206,270.81780582379554
total,2025-05-29 19:00:00,171.02065334309984,122.62866956860648,130.94784280671064,211.09346387948904,219.4126371175932,154.7437264795685,58.88016470578444,87.9907935813009,228.82396188651506,241.4562875366601,179.21276871937357,83.34920694558946,112.45983582110593,253.2930041263201,265.92532977646516
total,2025-05-29 20:00:00,123.85529702512773,0.0,16.61860748554443,231.09198656471102,259.5997754434632,101.84031365327668,34.413613306739464,46.289562886401036,160.0377606922534,173.1566367949246,122.08076001627047,54.65405966973326,66.53000924939484,180.27820705524724,193.39708315791842
total,2025-05-29 21:00:00,67.88202049092779,12.600578068925897,20.678382940293925,115.08565804156164,123.16346291292967,48.1433201794446,0.0,11.208870591630207,85.00210361087623,91.90265568556258,71.44431392076709,21.93865477255551,34.50986433295272,108.30309735219875,115.2036494268851
total,2025-05-29 22:00:00,59.857635703952376,33.46609583345785,34.32732882156125,85.3879425863435,86.2491755744469,39.59284202028602,0.0,11.263403056669967,63.86800781339715,69.33141916068845,62.30684186178648,20.47940427067189,33.97740289817043,86.58200765489761,92.04541900218892
total,2025-05-29 23:00:00,41.05401108823945,0.0,5.569810575931168,76.53821160054773,81.72862570824243,19.49455918809575,0.0,0.0,54.281983012130155,71.47150947642706,43.94601366210568,0.0,6.760210293995679,78.73343748614009,95.92296395043698
total,2025-05-30 00:00:00,11.124136463316088,0.0,0.0,40.609871553000836,47.391877160518504,0.0,0.0,0.0,8.000903946685193,12.179314384588734,14.471847534292559,0.0,0.0,34.28825908349623,38.46666952139977
total,2025-05-30 01:00:00,12.67098920468002,0.7391619361539226,0.9024487654763416,24.439529643883695,24.602816473206115,0.0,0.0,0.0,1.3137007665385483,4.758612196552647,15.912343777844585,1.2467272391778585,5.734471396084835,27.31615232944084,30.761063759454938
total,2025-05-30 02:00:00,6.398870523851922,1.0705916749326083,1.2226637665960878,11.575077281107756,11.727149372771237,0.0,0.0,0.0,0.0,0.0,9.50793279546139,1.1381830473684138,2.597663591757807,16.462562669606413,17.442100532293594
total,2025-05-30 03:00:00,6.398870523851922,2.1133664863345425,2.1268827218666653,10.67085832583718,10.684374561369303,0.0,0.0,0.0,0.0,0.0,9.464178682566997,1.334562946830384,3.5433506339290775,16.927738585179846,18.38713808471695
total,2025-05-30 04:00:00,10.450502629199958,0.0,0.0,27.605921100948205,33.57187121582242,0.0,0.0,0.0,8.637869122688983,15.803549980946652,13.602547966439888,0.0,0.0,34.53040803646051,41.69608889471818
total,2025-05-30 05:00:00,8.378039036315538,0.0,0.0,32.879875240286665,39.40980995199281,0.0,0.0,0.0,10.723559642806467,18.69961476357603,11.477514288631463,0.0,0.0,36.98038854025203,44.95644366102159
total,2025-05-30 06:00:00,5.973590164454955,0.6933484790841948,0.893457734296228,11.053722594613683,11.253831849825715,0.0,0.0,0.0,0.0,0.0,9.021222351656533,0.0,2.5216921497355034,16.445211856980464,17.383787732992932
total,2025-05-30 07:00:00,10.450502629199958,0.0,0.0,24.51763764800702,26.625791085631946,0.0,0.0,0.0,0.0,0.0,13.198063176031642,0.7252191739406005,2.9945821550488345,23.892250992811046,26.308066180439628
total,2025-05-30 08:00:00,52.26832746408684,31.241594178086736,31.969367299541485,72.56728762863219,73.29506075008695,33.7112500447166,0.0,0.0,71.17588636904209,77.37929895276952,55.13121675469924,5.552588864829017,16.98077682895875,92.59585307902474,98.79926566275216
total,2025-05-30 09:00:00,99.36885493615605,42.752044067788916,45.05747692808701,153.68023294422508,155.9856658045232,82.66316560287106,30.0508602782495,41.808490626020905,124.66406363949173,138.43746476851868,102.96044334344549,50.34813801882393,62.105768366595335,144.96134138006616,158.7347425090931
total,2025-05-30 10:00:00,133.62720474904503,27.242369595552535,48.32885276291662,218.92555673517344,240.01203990253754,108.45192387482506,34.289502462361966,53.613407769094444,171.15759843135717,185.0374408413615,130.79747843295564,56.635057020492546,75.95896232722504,193.50315298948775,207.38299539949205
total,2025-05-30 11:00:00,173.85351527632983,127.29391450831788,134.54076583410836,213.1662647185513,220.41311604434176,148.51486692737154,65.57781931974499,90.66846575222375,217.66868200451995,227.49387112415292,181.82707810705824,98.89003049943175,123.98067693191052,250.9808931842067,260.8060823038397
total,2025-05-30 12:00:00,246.76101892056116,176.75303354454513,181.78353434086733,311.738503500255,316.7690042965772,231.84439109365368,146.89876098069524,163.58171623005387,290.7212424754044,315.37688529390385,257.5510052795948,172.60537516663635,189.288330415995,316.4278566613455,341.083499479845
total,2025-05-30 13:00:00,277.2122453014091,187.07777501122825,204.80678957659427,349.6177010262239,367.34671559158994,272.34899438846156,181.3003655983497,194.85761949899876,350.39008792928877,363.1522021446848,284.73175485126126,193.6831260611494,207.24037996179842,362.7728483920884,375.5349626074845
total,2025-05-30 14:00:00,277.05623998922187,202.89682121011452,219.00623741825282,335.10624256019094,351.2156587683292,269.674298703703,177.38750819788098,194.4817571567601,346.01786010272366,366.6699300522275,278.83575433326763,186.54896382744556,203.6432127863247,355.1793157322882,375.83138568179214
total,2025-05-30 15:00:00,294.26567049579717,193.041537379747,206.48651992404078,382.0448210675536,395.4898036118473,288.8594451752048,186.69491192768277,217.2173954703588,357.63158687985054,372.1334504164831,300.4512287827437,198.2866955352216,228.80917907789754,369.22337048738933,383.7252340240219
total,2025-05-30 16:00:00,291.7293802014072,153.60167658757763,169.96669308579612,413.49206731701827,429.85708381523676,289.19071891694335,182.27446871589672,195.90271435172104,361.5358428789755,385.7785194385499,300.14569946845927,193.2294492674126,206.8576949032369,372.49082343049145,396.73349999006575
total,2025-05-30 17:00:00,271.2156676161876,139.7301392267592,150.31891525879692,392.1124199735783,402.701196005616,273.7398404496687,196.51401578983288,210.7169006078227,347.11757775798725,365.05094693925736,282.1270659642201,204.90124130438423,219.10412612237405,355.5048032725386,373.4381724538087
total,2025-05-30 18:00:00,248.61364314736142,196.04743046750073,199.80271736202485,297.424568932698,301.1798558272221,238.15057659131102,136.99033545286792,156.66493432661983,319.1932023650333,341.72222866630227,256.0509198106931,154.89067867224995,174.56527754600185,337.0935455844154,359.62257188568435
total,2025-05-30 19:00:00,247.89279449004988,144.22724481785812,149.95672780399633,345.82886117610343,351.5583441622416,244.72394455906647,149.02146606029544,172.35209682936988,306.78279293388863,335.6372410750686,258.8108260715348,163.10834757276376,186.4389783418382,320.8696744463569,349.72412258753695
total,2025-05-30 20:00:00,167.21888509080264,97.7619837696171,102.64195730686227,231.795812874743,236.67578641198816,146.23935897282448,80.8469452114695,92.6748775940731,188.2922885465812,204.60359459167307,166.8141063687922,101.42169260743724,113.24962499004087,208.86703594254894,225.17834198764083
total,2025-05-30 21:00:00,85.01646765438613,6.668129355597014,13.770033150265611,156.26290215850668,163.36480595317525,60.52664396085094,1.7751307264029559,11.774489851355868,110.81155186783101,122.78989109148182,88.66962443505362,29.918111200605647,39.917470325558554,138.9545323420337,150.93287156568448
total,2025-05-30 22:00:00,65.2043265272867,3.1448464792173656,19.11292948435622,111.29572357021718,127.26380657535603,37.19207600126417,0.0,0.0,87.73202843262133,103.95041304298846,69.98419102442182,5.545866099914069,16.976944592546094,120.52414345577898,136.7425280661461
total,2025-05-30 23:00:00,48.088582178958724,18.30138558944864,22.259760869137956,73.91740348877948,77.8757787684688,18.711450797947766,0.0,0.0,45.098480393105355,54.8908010932258,53.182217270353604,11.667542772407021,22.552917003486602,79.56924686551119,89.36156756563162
total,2025-05-31 00:00:00,11.161830148328908,0.0,0.0,23.459594158502885,23.53494809264317,0.0,0.0,0.0,0.0,0.0,14.046927649492687,6.584109240972142,8.56370734324255,21.29579035920963,23.202490369289045
total,2025-05-31 01:00:00,11.161830148328908,1.0200391039974503,1.1792146260385739,21.14444567061924,21.303621192660366,0.0,0.0,0.0,0.9923203685649497,4.720282715264374,13.717980139168754,1.5666999673252209,3.6110512020243815,23.641187716374432,27.36915006307386
total,2025-05-31 02:00:00,5.492149370026437,0.5198324137455783,0.525505152195457,10.458793587857418,10.464466326307296,0.0,0.0,0.0,0.0,0.0,8.381890303431662,1.623499963093974,3.3889822147490345,14.129711465159382,15.15579979133704
total,2025-05-31 03:00:00,6.223977972041045,1.9969061362181642,2.030628005183156,10.417327938898934,10.451049807863924,0.0,0.0,0.0,0.0,0.0,8.999762623397345,2.361100822628839,4.274098234733592,13.890096145430816,15.777751638664528
total,2025-05-31 04:00:00,10.973034494469958,0.0,0.0,48.689396379289086,65.52517048068479,0.0,0.0,0.0,35.99262093686774,53.73134504495154,13.707484189106387,0.0,0.0,59.108556962026576,76.84728107011038
total,2025-05-31 05:00:00,9.721593775599814,0.7902994132592722,0.9533390690744383,18.48984848212519,18.652888137940355,0.0,0.0,0.0,0.0,1.3955259890814957,12.180512752061102,2.325696600941536,4.560172399299758,20.92827078827703,24.26706526047727
total,2025-05-31 06:00:00,6.223977972041045,0.0,0.0,26.06169521131112,33.22012512140511,0.0,0.0,0.0,9.145071209905204,13.202089710166439,8.965370185678683,0.0,0.0,32.18405408449017,36.2410725847514
total,2025-05-31 07:00:00,11.171454421835866,0.0,0.0,23.108333885699945,24.403319299359204,0.0,0.0,0.0,0.0,4.288116010693869,13.639784351389418,0.0,0.0,22.911222958832184,26.928966789535682
total,2025-05-31 08:00:00,47.677306000943254,13.829320166988499,17.164166835501113,78.19044516638539,81.52529183489801,30.97926593952339,0.0,0.0,67.63887609541923,84.37378144561468,51.45203607238232,0.0,2.3107552847579953,88.11164622827818,104.84655157847365
total,2025-05-31 09:00:00,95.81618605140471,40.64487690476834,51.88452187340008,139.74785022940935,150.98749519804107,78.91525458508647,39.11353896775646,45.70505714625187,109.59257196637965,120.30656967183822,95.76631948236285,55.96460386503286,62.55612204352826,126.44363686365605,137.1576345691146
total,2025-05-31 10:00:00,117.83238708541205,89.26916583335996,90.80491827882966,144.85985589199444,146.39560833746413,97.17469726840301,32.53298190261986,44.3170946999546,150.30328166002565,164.12065228360527,119.10816948112515,54.46645411534204,66.25056691267679,172.23675387274784,186.0541244963274
total,2025-05-31 11:00:00,173.66966110951418,131.3964561044355,132.68341311118238,214.65590910784599,215.94286611459287,145.80213539654045,63.962019702786,82.39972419182111,214.88948136468974,222.98002924318166,173.1499261308551,91.30981043710074,109.7475149261358,242.2372720990045,250.32781997749638
total,2025-05-31 12:00:00,233.8243920507035,197.6897916278559,206.75830664900195,260.89047745240504,269.9589924735511,212.4709985479927,122.61225744857921,152.16780656389085,287.3315947188407,308.1804044441187,239.28280004490816,149.42405894549464,178.9796080608063,314.1433962157562,334.9922059410342
total,2025-05-31 13:00:00,244.35888525585992,167.94024650648853,179.5091175790617,309.20865293265814,320.77752400523127,229.14216591180298,135.1667255370046,146.6279281053519,292.8921262852348,313.38437697440366,246.6963434792311,152.72090310443275,164.18210567278004,310.44630385266294,330.9385545418318
total,2025-05-31 14:00:00,246.15446018343783,133.27304223844618,150.77819083657644,341.53072953029925,359.0358781284295,228.36845081787956,117.97126472597219,143.1716494434522,312.6036331334804,341.612286417693,239.44721071468825,129.05002462278085,154.25040934026086,323.6823930302891,352.6910463145017
total,2025-05-31 15:00:00,241.57484861086544,136.2702408305349,167.00045166354175,316.14924555818914,346.879456391196,230.1541140601749,142.3667102117142,150.89381999808816,304.9633291625881,327.4695504540348,240.86835163307967,153.08094778461898,161.60805757099288,315.6775667354928,338.1837880269396
total,2025-05-31 16:00:00,196.12458134398963,86.59507355074857,104.03998184498512,288.20918084299416,305.6540891372307,168.0385843634662,96.58747293749012,110.93678444356141,232.89552576882622,244.46510562454148,203.2095343954769,131.75842296950088,146.10773447557222,268.06647580083694,279.6360556565523
total,2025-05-31 17:00:00,169.10497519434335,52.62460920474894,63.235580645404596,274.9743697432821,285.58534118393777,145.74853240083158,74.63382326195236,88.89459980293698,203.6779679817635,225.5497502259683,180.9522238402476,109.83751470136835,124.09829124235296,238.88165942117948,260.7534416653843
total,2025-05-31 18:00:00,151.9596572970838,46.56878046216764,54.72596486648482,249.19334972768277,257.35053413199995,126.2565536569843,66.08434708640124,77.16245770243691,173.79704345584872,190.61234449260215,162.70160873515067,102.52940216456767,113.6075127806033,210.24209853401513,227.05739957076852
total,2025-05-31 19:00:00,148.93781577529174,89.07244085271682,91.69483237998459,206.18079917059887,208.80319069786663,126.9216006265642,45.44117177024153,65.67361581309345,196.0203303221004,211.16551639345946,162.02268822758003,80.54225937125734,100.77470341410925,231.12141792311624,246.26660399447528
